dataTime,locType,longitude,latitude,heading,accuracy,speed,distance,isBackForeground,stepType,altitude
1747788179,1,113.00501251221,23.850357055664,0,14,692.648,0,0,0,5425.44
1747788194,1,112.99365997314,23.873384475708,0,14,701.908,0,0,0,5562.6
1747788209,1,112.98111724854,23.898710250854,0,14,711.168,0,0,0,5722.62
1747788224,1,112.96878051758,23.923849105835,0,14,718.576,0,0,0,5890.26
1747788239,1,112.95598602295,23.949645996094,0,14,725.984,0,0,0,6042.66
1747788254,1,112.94364929199,23.974639892578,0,14,729.688,0,0,0,6202.68
1747788269,1,112.93283843994,23.996429443359,0,14,740.8,0,0,0,6309.36
1747788284,1,112.92018127441,24.021970748901,0,14,757.468,0,0,0,6408.42
1747788299,1,112.9068069458,24.049165725708,0,14,770.432,0,0,0,6530.34
1747788319,1,112.88746643066,24.088300704956,0,14,781.544,0,0,0,6690.36
